alpha,D,L,rho,lambda,MSE_mean,MSE_std,test_err_mean,test_err_std,train_data_loss_mean,train_reg_loss_mean,train_total_loss_mean,train_total_loss_std,test_err_mean_noise,test_err_std_noise,_alpha,_D,_mse,_mse_std,_test_err_mean,_test_err_std,_train_data_loss_mean,_train_reg_loss_mean,_train_total_loss_mean,_train_total_loss_std,_test_err_mean_noise,_test_err_std_noise
0.083571,100.0,2.0,1.0,0.01,0.91258596825796,0.0222967367722769,561.9739723205566,19.686359926297293,5.741862013936043,35.18130385875702,40.92316587269306,0.5702295701904139,659.5082855224609,21.56691668275364,0.083571,100,0.91258596825796,0.0222967367722769,0.28098698616027834,0.009843179963148646,5.741862013936043,35.18130385875702,40.92316587269306,0.5702295701904139,659.5082855224609,21.56691668275364
0.091429,100.0,2.0,1.0,0.01,0.9205108486297996,0.0228762017486781,544.4515671730042,19.46564845377224,6.215345308184624,37.7590417265892,43.97438703477383,0.4968989845294421,639.2199831008911,20.39711963994568,0.091429,100,0.9205108486297996,0.0228762017486781,0.27222578358650207,0.00973282422688612,6.215345308184624,37.7590417265892,43.97438703477383,0.4968989845294421,639.2199831008911,20.39711963994568
0.099286,100.0,2.0,1.0,0.01,0.9088157610090049,0.0249682901781202,519.3743581771851,17.343037705145342,6.696046605706215,40.09326475858688,46.7893113642931,0.4954771895235968,615.9364318847656,17.772440005330537,0.099286,100,0.9088157610090049,0.0249682901781202,0.2596871790885925,0.008671518852572672,6.696046605706215,40.09326475858688,46.7893113642931,0.4954771895235968,615.9364318847656,17.772440005330537
0.107143,100.0,2.0,1.0,0.01,0.8116096793846062,0.0207732329828254,491.0448317527771,18.735380855415457,6.992311611771584,41.37369954586029,48.366011157631874,0.5414701482967128,593.5553426742554,18.961413300987488,0.107143,100,0.8116096793846062,0.0207732329828254,0.24552241587638854,0.009367690427707728,6.992311611771584,41.37369954586029,48.366011157631874,0.5414701482967128,593.5553426742554,18.961413300987488
0.115,100.0,2.0,1.0,0.01,0.7316126393048696,0.0206463045579556,460.68052530288696,18.08089999235785,7.464766994118691,43.05909645557403,50.523863449692726,0.6442611117489229,569.0949687957764,19.406333412013677,0.115,100,0.7316126393048696,0.0206463045579556,0.23034026265144347,0.009040449996178925,7.464766994118691,43.05909645557403,50.523863449692726,0.6442611117489229,569.0949687957764,19.406333412013677
0.122857,100.0,2.0,1.0,0.01,0.7465482839963743,0.0214073236583376,445.2202000617981,18.524846113377777,8.091640807688236,45.626272201538086,53.71791300922632,0.649214300967319,550.6604499816895,19.26298017152529,0.122857,100,0.7465482839963743,0.0214073236583376,0.22261010003089904,0.009262423056688888,8.091640807688236,45.626272201538086,53.71791300922632,0.649214300967319,550.6604499816895,19.26298017152529
0.130714,100.0,2.0,1.0,0.01,0.6401927554321981,0.0173276844557558,409.2211756706238,16.99341954013461,8.496567487716675,46.10441589355469,54.60098338127136,0.7634600206615043,522.0276966094971,19.48975114636614,0.130714,100,0.6401927554321981,0.0173276844557558,0.20461058783531189,0.008496709770067305,8.496567487716675,46.10441589355469,54.60098338127136,0.7634600206615043,522.0276966094971,19.48975114636614
0.138571,100.0,2.0,1.0,0.01,0.660250235991664,0.0218695113217749,398.7729730606079,16.654712113543052,9.274144604802132,49.147502303123474,58.421646907925606,0.704239765593436,510.1131200790405,16.922258348734825,0.138571,100,0.660250235991664,0.0218695113217749,0.19938648653030394,0.008327356056771526,9.274144604802132,49.147502303123474,58.421646907925606,0.704239765593436,510.1131200790405,16.922258348734825
0.146429,100.0,2.0,1.0,0.01,0.5854021663387816,0.0187637803612217,370.73021841049194,15.038154004349993,9.946071177721024,49.97609204053879,59.92216321825981,0.7142348337416778,488.7168970108032,16.033834638276694,0.146429,100,0.5854021663387816,0.0187637803612217,0.18536510920524596,0.007519077002174996,9.946071177721024,49.97609204053879,59.92216321825981,0.7142348337416778,488.7168970108032,16.033834638276694
0.154286,100.0,2.0,1.0,0.01,0.5846085061398709,0.0185722418189867,365.07317209243774,14.93175491082143,10.61990462243557,51.91465151309967,62.53455613553524,0.6807177782464738,482.53675174713135,16.942855697849193,0.154286,100,0.5846085061398709,0.0185722418189867,0.18253658604621886,0.007465877455410715,10.61990462243557,51.91465151309967,62.53455613553524,0.6807177782464738,482.53675174713135,16.942855697849193
0.162143,100.0,2.0,1.0,0.01,0.5577303211967777,0.0177203989759649,351.129545211792,13.140277101574238,11.573550581932068,53.65929824113846,65.23284882307053,0.7748192612889799,470.97582149505615,14.743097085898889,0.162143,100,0.5577303211967777,0.0177203989759649,0.175564772605896,0.006570138550787119,11.573550581932068,53.65929824113846,65.23284882307053,0.7748192612889799,470.97582149505615,14.743097085898889
0.17,100.0,2.0,1.0,0.01,0.543840269282309,0.016917077544458,338.98511362075806,13.784447199019834,12.385540917515756,55.455757200717926,67.84129811823368,0.738624567666174,457.2323045730591,14.894547435884448,0.17,100,0.543840269282309,0.016917077544458,0.16949255681037903,0.006892223599509917,12.385540917515756,55.455757200717926,67.84129811823368,0.738624567666174,457.2323045730591,14.894547435884448
0.1778571428571428,100.0,2.0,1.0,0.01,0.5466738327424352,0.0177373310049999,330.2820143699646,14.167390597394292,13.328942388296127,57.69027197360992,71.01921436190605,0.8221771196147574,447.17456912994385,16.17101690372627,0.1778571428571428,100,0.5466738327424352,0.0177373310049999,0.1651410071849823,0.007083695298697146,13.328942388296127,57.69027197360992,71.01921436190605,0.8221771196147574,447.17456912994385,16.17101690372627
0.1857142857142857,100.0,2.0,1.0,0.01,0.5187998384369678,0.0162274969492615,323.5809416770935,12.632555007780278,14.549528926610948,58.710124015808105,73.25965294241905,0.91949659739691,444.6735329627991,12.61779910688239,0.1857142857142857,100,0.5187998384369678,0.0162274969492615,0.16179047083854675,0.006316277503890139,14.549528926610948,58.710124015808105,73.25965294241905,0.91949659739691,444.6735329627991,12.61779910688239
0.1935714285714286,100.0,2.0,1.0,0.01,0.5032654567107855,0.0137428405241912,313.54707384109497,10.707123489518205,15.743477031588554,60.36776626110077,76.11124329268932,1.1062678434041284,435.0525979995727,13.553892732366265,0.1935714285714286,100,0.5032654567107855,0.0137428405241912,0.1567735369205475,0.005353561744759102,15.743477031588554,60.36776626110077,76.11124329268932,1.1062678434041284,435.0525979995727,13.553892732366265
0.2014285714285714,100.0,2.0,1.0,0.01,0.4654489251684556,0.0118335013146921,297.10476541519165,10.993191062767464,17.433406472206116,60.80636155605316,78.23976802825928,1.2182152019467003,423.8017678260803,13.693645049305768,0.2014285714285714,100,0.4654489251684556,0.0118335013146921,0.14855238270759583,0.005496595531383732,17.433406472206116,60.80636155605316,78.23976802825928,1.2182152019467003,423.8017678260803,13.693645049305768
0.2092857142857143,100.0,2.0,1.0,0.01,0.4686459050993594,0.0147145732074604,292.3361711502075,13.09727121653645,18.629699885845184,62.650104224681854,81.27980411052704,1.1976383837305635,415.1108012199402,14.46761810903828,0.2092857142857143,100,0.4686459050993594,0.0147145732074604,0.14616808557510377,0.006548635608268225,18.629699885845184,62.650104224681854,81.27980411052704,1.1976383837305635,415.1108012199402,14.46761810903828
0.2171428571428571,100.0,2.0,1.0,0.01,0.4731080089449532,0.0136906400227895,279.2535493373871,12.039757831473487,19.20471039414406,64.91443538665771,84.11914578080177,1.0673358179028396,396.70717334747314,11.964470830794175,0.2171428571428571,100,0.4731080089449532,0.0136906400227895,0.13962677466869355,0.006019878915736744,19.20471039414406,64.91443538665771,84.11914578080177,1.0673358179028396,396.70717334747314,11.964470830794175
0.225,100.0,2.0,1.0,0.01,0.4446746709458737,0.0132280193368593,278.424907207489,9.623512919073212,21.726420432329174,65.18406891822815,86.91048935055733,1.2559920692988995,403.82903385162354,12.29755712366936,0.225,100,0.4446746709458737,0.0132280193368593,0.1392124536037445,0.004811756459536606,21.726420432329174,65.18406891822815,86.91048935055733,1.2559920692988995,403.82903385162354,12.29755712366936
0.232857,100.0,2.0,1.0,0.01,0.4260059251949492,0.0134057356668296,272.12277913093567,13.721118726833168,24.026528656482697,65.96433854103088,89.99086719751358,1.327940657625048,400.9912853240967,12.622668517302548,0.232857,100,0.4260059251949492,0.0134057356668296,0.13606138956546784,0.006860559363416585,24.026528656482697,65.96433854103088,89.99086719751358,1.327940657625048,400.9912853240967,12.622668517302548
0.240714,100.0,2.0,1.0,0.01,0.4076634008617955,0.0117049524147286,260.873069524765,9.519392328308252,26.439000010490417,66.56202340126038,93.0010234117508,1.451590896495135,389.34004259109497,12.310240830419271,0.240714,100,0.4076634008617955,0.0117049524147286,0.1304365347623825,0.004759696164154126,26.439000010490417,66.56202340126038,93.0010234117508,1.451590896495135,389.34004259109497,12.310240830419271
0.248571,100.0,2.0,1.0,0.01,0.3981442585914767,0.0118943445561613,252.8558554649353,10.698813891549117,28.974534779787064,67.1597512960434,96.13428607583046,1.594975889657963,384.6907329559326,13.458326693789992,0.248571,100,0.3981442585914767,0.0118943445561613,0.12642792773246764,0.005349406945774559,28.974534779787064,67.1597512960434,96.13428607583046,1.594975889657963,384.6907329559326,13.458326693789992
0.256429,100.0,2.0,1.0,0.01,0.3891328233576417,0.0134757585765205,252.15720510482788,10.57301398174456,31.41738858819008,67.999196767807,99.41658535599709,1.9853257886340063,383.73503398895264,11.522999886433023,0.256429,100,0.3891328233576417,0.0134757585765205,0.12607860255241393,0.005286506990872281,31.41738858819008,67.999196767807,99.41658535599709,1.9853257886340063,383.73503398895264,11.522999886433023
0.264286,100.0,2.0,1.0,0.01,0.3756018562108099,0.011847748604171,245.60040092468265,10.412180207459706,34.82011932134628,68.22881245613098,103.04893177747726,1.6137729516795274,381.8701663017273,12.703834454680184,0.264286,100,0.3756018562108099,0.011847748604171,0.12280020046234132,0.005206090103729853,34.82011932134628,68.22881245613098,103.04893177747726,1.6137729516795274,381.8701663017273,12.703834454680184
0.272143,100.0,2.0,1.0,0.01,0.3738787750457352,0.0115961485696813,242.48712182044983,9.492999229302646,36.91687297821045,69.55268120765686,106.46955418586732,1.9544926390738864,375.9037313461304,12.808483812926308,0.272143,100,0.3738787750457352,0.0115961485696813,0.12124356091022491,0.004746499614651322,36.91687297821045,69.55268120765686,106.46955418586732,1.9544926390738864,375.9037313461304,12.808483812926308
0.28,100.0,2.0,1.0,0.01,0.3665611464682274,0.0124081348913278,236.562837600708,9.530634359666136,39.82745987176895,70.75955188274384,110.5870117545128,1.9549975911201385,370.1771907806397,11.193163155450373,0.28,100,0.3665611464682274,0.0124081348913278,0.118281418800354,0.004765317179833068,39.82745987176895,70.75955188274384,110.5870117545128,1.9549975911201385,370.1771907806397,11.193163155450373
0.287857,100.0,2.0,1.0,0.01,0.3472092329940991,0.0104738023965963,231.6020495891571,8.948716816747586,45.82726067304611,69.20884478092194,115.03610545396803,1.7881496117858315,371.1616048812866,12.809029773593108,0.287857,100,0.3472092329940991,0.0104738023965963,0.11580102479457856,0.0044743584083737934,45.82726067304611,69.20884478092194,115.03610545396803,1.7881496117858315,371.1616048812866,12.809029773593108
0.295714,100.0,2.0,1.0,0.01,0.3502388203915201,0.0137960480414256,226.39161491394043,11.219529841102194,45.846978187561035,71.69495177268982,117.54192996025084,1.9979344458541484,361.46076345443726,14.107707323670573,0.295714,100,0.3502388203915201,0.0137960480414256,0.11319580745697022,0.005609764920551097,45.846978187561035,71.69495177268982,117.54192996025084,1.9979344458541484,361.46076345443726,14.107707323670573
0.303571,100.0,2.0,1.0,0.01,0.3440247913966511,0.01054933116314,219.82498931884768,8.318075943268957,48.454424262046814,71.77587747573853,120.23030173778534,2.00049313620414,352.8300714492798,12.408235552137846,0.303571,100,0.3440247913966511,0.01054933116314,0.10991249465942385,0.004159037971634479,48.454424262046814,71.77587747573853,120.23030173778534,2.00049313620414,352.8300714492798,12.408235552137846
0.311429,100.0,2.0,1.0,0.01,0.3397228768408707,0.0102013222187052,215.55429315567017,8.255681382460256,51.74055057764053,72.98085427284241,124.72140485048294,2.048268228360005,349.6661720275879,9.216588675630968,0.311429,100,0.3397228768408707,0.0102013222187052,0.10777714657783509,0.0041278406912301285,51.74055057764053,72.98085427284241,124.72140485048294,2.048268228360005,349.6661720275879,9.216588675630968
0.319286,100.0,2.0,1.0,0.01,0.3299125080528736,0.0119739289922762,209.98510885238647,9.08870076208868,55.22031396627426,73.01424562931061,128.23455959558487,2.2567460643345783,344.4023423194885,12.75195879961379,0.319286,100,0.3299125080528736,0.0119739289922762,0.10499255442619324,0.00454435038104434,55.22031396627426,73.01424562931061,128.23455959558487,2.2567460643345783,344.4023423194885,12.75195879961379
0.327143,100.0,2.0,1.0,0.01,0.3207278389986543,0.0115009940065147,205.7017560005188,8.826995521121594,60.03693610429764,73.0489913225174,133.08592742681503,2.489484019387002,341.3951325416565,10.525325655433909,0.327143,100,0.3207278389986543,0.0115009940065147,0.1028508780002594,0.004413497760560797,60.03693610429764,73.0489913225174,133.08592742681503,2.489484019387002,341.3951325416565,10.525325655433909
0.335,100.0,2.0,1.0,0.01,0.3075398816559667,0.0090390330478994,201.78441333770752,9.084000949274254,66.50409120321274,72.15912938117981,138.66322058439255,2.553666788700193,341.39209938049316,11.32881778208844,0.335,100,0.3075398816559667,0.0090390330478994,0.10089220666885376,0.0045420004746371265,66.50409120321274,72.15912938117981,138.66322058439255,2.553666788700193,341.39209938049316,11.32881778208844
0.342857,100.0,2.0,1.0,0.01,0.3076259846159764,0.0086271758792707,198.85937643051147,8.318526778787392,68.04194849729538,73.54514920711517,141.58709770441055,2.743405506327347,335.7508502006531,11.173063196386428,0.342857,100,0.3076259846159764,0.0086271758792707,0.09942968821525573,0.004159263389393696,68.04194849729538,73.54514920711517,141.58709770441055,2.743405506327347,335.7508502006531,11.173063196386428
0.350714,100.0,2.0,1.0,0.01,0.301638918103245,0.0077300707264039,192.66147637367249,7.1220370092204615,70.79572308063507,74.01884412765503,144.8145672082901,2.8162767136125697,329.1498908996582,9.17883949676933,0.350714,100,0.301638918103245,0.0077300707264039,0.09633073818683624,0.0035610185046102308,70.79572308063507,74.01884412765503,144.8145672082901,2.8162767136125697,329.1498908996582,9.17883949676933
0.358571,100.0,2.0,1.0,0.01,0.2988647792768368,0.0104012511265933,190.1079773902893,8.61711438709482,73.67644703388214,74.76518046855927,148.4416275024414,2.876567360311622,326.3182067871094,10.44626810149834,0.358571,100,0.2988647792768368,0.0104012511265933,0.09505398869514466,0.00430855719354741,73.67644703388214,74.76518046855927,148.4416275024414,2.876567360311622,326.3182067871094,10.44626810149834
0.366429,100.0,2.0,1.0,0.01,0.2897189227971113,0.0099194914446618,186.94044733047485,7.464244488790887,80.17905461788177,74.29827296733856,154.47732758522034,2.7801917038131925,325.6434254646301,8.720478691367736,0.366429,100,0.2897189227971113,0.0099194914446618,0.09347022366523743,0.003732122244395443,80.17905461788177,74.29827296733856,154.47732758522034,2.7801917038131925,325.6434254646301,8.720478691367736
0.374286,100.0,2.0,1.0,0.01,0.2855549246331146,0.0094479370480428,182.67267370224,8.251150710794928,83.45726835727692,74.60526549816132,158.06253385543823,3.0398014726432305,320.65150928497314,10.203694701111733,0.374286,100,0.2855549246331146,0.0094479370480428,0.09133633685112,0.004125575355397464,83.45726835727692,74.60526549816132,158.06253385543823,3.0398014726432305,320.65150928497314,10.203694701111733
0.382143,100.0,2.0,1.0,0.01,0.2764799433310606,0.0086345168217622,179.22286677360535,7.098580218049789,90.00584864616394,74.02663135528564,164.03248000144958,3.055547695876242,319.28250789642334,9.30213602771467,0.382143,100,0.2764799433310606,0.0086345168217622,0.08961143338680268,0.0035492901090248947,90.00584864616394,74.02663135528564,164.03248000144958,3.055547695876242,319.28250789642334,9.30213602771467
0.39,100.0,2.0,1.0,0.01,0.2758814240193995,0.0080934667925508,175.98706221580505,7.316299104862982,90.20469915866852,75.62321674823761,165.82791590690613,2.994448952321957,312.5312304496765,10.489218945751192,0.39,100,0.2758814240193995,0.0080934667925508,0.08799353110790252,0.003658149552431491,90.20469915866852,75.62321674823761,165.82791590690613,2.994448952321957,312.5312304496765,10.489218945751192
0.397857,100.0,2.0,1.0,0.01,0.2654651576806882,0.0084606294172514,171.6594307422638,7.260871248531203,98.3172882795334,74.45386552810669,172.77115380764008,3.2596624502488383,312.5007381439209,10.67151390049167,0.397857,100,0.2654651576806882,0.0084606294172514,0.0858297153711319,0.0036304356242656015,98.3172882795334,74.45386552810669,172.77115380764008,3.2596624502488383,312.5007381439209,10.67151390049167
0.405714,100.0,2.0,1.0,0.01,0.261443018797994,0.0093662912652092,165.66964435577393,7.384803996947915,98.5499883890152,75.26570665836334,173.81569504737854,3.562488926552053,303.84964752197266,11.433648407299849,0.405714,100,0.261443018797994,0.0093662912652092,0.08283482217788696,0.0036924019984739577,98.5499883890152,75.26570665836334,173.81569504737854,3.562488926552053,303.84964752197266,11.433648407299849
0.413571,100.0,2.0,1.0,0.01,0.2490878622694261,0.0077970795097973,162.31070256233215,7.117795098537759,110.12646412849426,73.1511402130127,183.27760434150696,3.661352860463177,306.75043058395386,9.494292122009936,0.413571,100,0.2490878622694261,0.0077970795097973,0.08115535128116608,0.0035588975492688796,110.12646412849426,73.1511402130127,183.27760434150696,3.661352860463177,306.75043058395386,9.494292122009936
0.421429,100.0,2.0,1.0,0.01,0.2488734207397366,0.0072395179156771,163.6833188533783,7.2577209158306415,113.25830888748168,74.05852222442627,187.31683111190796,4.201421054948156,306.36189460754395,10.963561812401718,0.421429,100,0.2488734207397366,0.0072395179156771,0.08184165942668915,0.003628860457915321,113.25830888748168,74.05852222442627,187.31683111190796,4.201421054948156,306.36189460754395,10.963561812401718
0.429286,100.0,2.0,1.0,0.01,0.2529328083628561,0.0075800936877766,158.825217962265,5.580029711578155,109.84288215637208,76.86018133163452,186.7030634880066,3.345793213486703,294.4707455635071,8.660848627668342,0.429286,100,0.2529328083628561,0.0075800936877766,0.07941260898113249,0.0027900148557890776,109.84288215637208,76.86018133163452,186.7030634880066,3.345793213486703,294.4707455635071,8.660848627668342
0.4371428571428571,100.0,2.0,1.0,0.01,0.2320550151248945,0.0076318988182774,154.122535943985,6.589123547533376,127.76251757144928,72.17239904403687,199.93491661548617,4.1379318029218295,300.69945526123047,9.8840784652987,0.4371428571428571,100,0.2320550151248945,0.0076318988182774,0.0770612679719925,0.003294561773766688,127.76251757144928,72.17239904403687,199.93491661548617,4.1379318029218295,300.69945526123047,9.8840784652987
0.445,100.0,2.0,1.0,0.01,0.2437322055680865,0.0073409113156332,152.30759072303772,6.133352487058529,117.90979039669035,76.89744830131531,194.80723869800568,3.2870767844493622,288.5843849182129,8.064921998720466,0.445,100,0.2437322055680865,0.0073409113156332,0.07615379536151887,0.0030666762435292644,117.90979039669035,76.89744830131531,194.80723869800568,3.2870767844493622,288.5843849182129,8.064921998720466
0.4528571428571429,100.0,2.0,1.0,0.01,0.2277219053169843,0.0074979686736204,149.48060750961304,6.863296824505537,134.8769555091858,73.76572871208191,208.6426842212677,4.27324776209417,293.7330985069275,10.502566357661564,0.4528571428571429,100,0.2277219053169843,0.0074979686736204,0.07474030375480652,0.003431648412252768,134.8769555091858,73.76572871208191,208.6426842212677,4.27324776209417,293.7330985069275,10.502566357661564
0.460714,100.0,2.0,1.0,0.01,0.2247036169447101,0.0080233013646404,145.65739059448242,6.431052895403044,135.14714860916138,74.45794403553009,209.60509264469147,3.804507099469572,285.6063070297241,8.70937320497364,0.460714,100,0.2247036169447101,0.0080233013646404,0.07282869529724122,0.0032155264477015224,135.14714860916138,74.45794403553009,209.60509264469147,3.804507099469572,285.6063070297241,8.70937320497364
0.468571,100.0,2.0,1.0,0.01,0.2205848588628187,0.0073350981687814,145.47751760482788,6.069513088650642,145.04832863807678,73.80288183689117,218.85121047496796,4.3626139015169985,288.35699367523193,8.31733594511322,0.468571,100,0.2205848588628187,0.0073350981687814,0.07273875880241394,0.003034756544325321,145.04832863807678,73.80288183689117,218.85121047496796,4.3626139015169985,288.35699367523193,8.31733594511322
0.476429,100.0,2.0,1.0,0.01,0.2254188291098792,0.007971065232075,143.93008422851562,6.558981873142439,140.08414387702942,76.43205833435059,216.51620221138,3.279376873986149,283.77550745010376,8.810660964083857,0.476429,100,0.2254188291098792,0.007971065232075,0.07196504211425782,0.00327949093657122,140.08414387702942,76.43205833435059,216.51620221138,3.279376873986149,283.77550745010376,8.810660964083857
0.484286,100.0,2.0,1.0,0.01,0.2146133169811214,0.0070212406587302,137.69350135326383,5.764396777714842,150.2183439731598,74.49711275100708,224.71545672416687,4.201868977092663,280.13775539398193,7.709365730758672,0.484286,100,0.2146133169811214,0.0070212406587302,0.06884675067663192,0.0028821983888574214,150.2183439731598,74.49711275100708,224.71545672416687,4.201868977092663,280.13775539398193,7.709365730758672
0.492143,100.0,2.0,1.0,0.01,0.2084441013041116,0.0052434511292386,135.88056135177612,6.058410625983251,156.40822410583496,74.1861275434494,230.59435164928436,4.384101887919891,278.0930862426758,9.140898819947289,0.492143,100,0.2084441013041116,0.0052434511292386,0.06794028067588806,0.0030292053129916258,156.40822410583496,74.1861275434494,230.59435164928436,4.384101887919891,278.0930862426758,9.140898819947289
0.5,100.0,2.0,1.0,0.01,0.1943791262517271,0.0058454131328986,134.0668283700943,5.057180815152803,177.4789435863495,69.9221875667572,247.4011311531067,4.683530155479756,284.9300289154053,7.445330156089943,0.5,100,0.1943791262517271,0.0058454131328986,0.06703341418504714,0.0025285904075764013,177.4789435863495,69.9221875667572,247.4011311531067,4.683530155479756,284.9300289154053,7.445330156089943
